sensorType,referenceDesignator,startTime,endTime,assetID,instrumentSN,githubCalibrationFile,vendorCalibrationFile
PHSENA,CE04OSPS-SF01B-2B-PHSENA108,2015-08-03 02:21:00,2016-07-18T00:00:00,ATOSU-58337-00011,"['P0153']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/PHSENA/ATOSU-58337-00011__20150317.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/PHSENA/ATOSU-58337-00011__20150317.pdf
PHSENA,CE04OSPS-SF01B-2B-PHSENA108,2016-07-19 08:00:00,2017-07-28T00:00:00,ATOSU-58337-00008,"['P0131']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/PHSENA/ATOSU-58337-00008__20160506.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/PHSENA/ATOSU-58337-00008__20160506.pdf
PHSENA,CE04OSPS-SF01B-2B-PHSENA108,2017-07-29 05:00:00,2018-07-17T15:00:00,ATOSU-58337-00011,"['P0153']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/PHSENA/ATOSU-58337-00011__20170203.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/PHSENA/ATOSU-58337-00011__20170203.pdf
PHSENA,CE04OSPS-SF01B-2B-PHSENA108,2018-07-17 15:00:00,2019-06-13T21:54:00,ATOSU-58337-00007,"['P0115']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/PHSENA/ATOSU-58337-00007__20171004.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/PHSENA/ATOSU-58337-00007__20171004.pdf
PHSENA,CE04OSPS-SF01B-2B-PHSENA108,2019-06-14 16:42:00,2020-08-01T22:29:00,ATOSU-58337-00011,"['P0153']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/PHSENA/ATOSU-58337-00011__20171211.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/PHSENA/ATOSU-58337-00011__20171211.pdf
PHSENA,CE04OSPS-SF01B-2B-PHSENA108,2020-08-02 19:43:56,2020-08-22T00:11:00,ATOSU-58337-00008,"['P0131']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/PHSENA/ATOSU-58337-00008__20191111.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/PHSENA/ATOSU-58337-00008__20191111.pdf
PHSENA,CE04OSPS-SF01B-2B-PHSENA108,2021-08-24 17:11:39,2022-08-10T16:21:00,ATOSU-58337-00011,"['P0153']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/PHSENA/ATOSU-58337-00011__20200909.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/PHSENA/ATOSU-58337-00011__20200909.pdf
PHSENA,CE04OSPS-SF01B-2B-PHSENA108,2022-08-11 22:00:00,2022-09-03T18:05:00,ATOSU-58337-00008,"['P0131']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/PHSENA/ATOSU-58337-00008__20211101.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/PHSENA/ATOSU-58337-00008__20211101.pdf
PHSENA,CE04OSPS-SF01B-2B-PHSENA108,2022-09-06 19:00:00,nan,ATAPL-58337-00006,"['P0133']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/PHSENA/ATAPL-58337-00006__20200909.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/PHSENA/ATAPL-58337-00006__20200909.pdf
PHSENA,RS01SBPS-PC01A-4B-PHSENA102,2014-09-29 01:53:00,2015-07-06T00:00:00,ATAPL-58337-00005,"['P0113']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/PHSENA/ATAPL-58337-00005__20131119.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/PHSENA/ATAPL-58337-00005__20131119.pdf
PHSENA,RS01SBPS-PC01A-4B-PHSENA102,2015-07-07 16:12:00,2016-07-17T00:00:00,ATAPL-58337-00010,"['P0162']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/PHSENA/ATAPL-58337-00010__20150514.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/PHSENA/ATAPL-58337-00010__20150514.pdf
PHSENA,RS01SBPS-PC01A-4B-PHSENA102,2016-07-18 00:19:00,2017-07-28T03:00:00,ATAPL-58337-00014,"['P0164']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/PHSENA/ATAPL-58337-00014__20160406.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/PHSENA/ATAPL-58337-00014__20160406.pdf
PHSENA,RS01SBPS-PC01A-4B-PHSENA102,2017-08-04 19:30:00,2018-06-24T02:00:00,ATAPL-58337-00010,"['P0162']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/PHSENA/ATAPL-58337-00010__20170203.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/PHSENA/ATAPL-58337-00010__20170203.pdf
PHSENA,RS01SBPS-PC01A-4B-PHSENA102,2018-06-24 02:00:00,2019-06-14T05:26:00,ATAPL-58337-00014,"['P0164']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/PHSENA/ATAPL-58337-00014__20171004.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/PHSENA/ATAPL-58337-00014__20171004.pdf
PHSENA,RS01SBPS-PC01A-4B-PHSENA102,2019-06-14 22:48:00,2020-08-02T19:41:01,ATAPL-58337-00010,"['P0162']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/PHSENA/ATAPL-58337-00010__20180827.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/PHSENA/ATAPL-58337-00010__20180827.pdf
PHSENA,RS01SBPS-PC01A-4B-PHSENA102,2020-08-03 15:17:57,2021-08-04T20:20:00,ATAPL-58337-00014,"['P0164']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/PHSENA/ATAPL-58337-00014__20191104.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/PHSENA/ATAPL-58337-00014__20191104.pdf
